photo_id,dht_id,dqt_id,chr_id,width,height,quality,has_dri,has_thumbnail,marker_cnt,marker_order,marker_size,ifd_order,ifd_size,ifd0_unknown,ifd1_unknown,ifds_unknown,ifdi_unknown,ifdg_unknown,ifd0_bit,ifd1_bit,ifds_bit,ifdi_bit,ifdg_bit,ifd0_ImageDescription,ifd0_Make,ifd0_Model,ifd0_Orientation,ifd0_XResolution,ifd0_YResolution,ifd0_ResolutionUnit,ifd0_Software,ifd0_DateTime,ifd0_Artist,ifd0_WhitePoint,ifd0_PrimChromaticities,ifd0_YCbCrCoefficients,ifd0_YCbCrPositioning,ifd0_ReferenceBlackWhite,ifd0_Copyright,ifd0_ExifOffset,ifd0_GPSOffset,ifd0_XPTitle,ifd0_XPComment,ifd0_XPAuthor,ifd0_XPKeywords,ifd0_XPSubject,ifd0_CustomRendered,ifd0_ExposureMode,ifd0_WhiteBalance,ifd0_SceneCaptureType,ifd1_ImageWidth,ifd1_ImageLength,ifd1_BitsPerSample,ifd1_Compression,ifd1_PhotometricInterpretation,ifd1_StripOffsets,ifd1_SamplesPerPixel,ifd1_RowsPerStrip,ifd1_StripByteConunts,ifd1_XResolution,ifd1_YResolution,ifd1_PlanarConfiguration,ifd1_ResolutionUnit,ifd1_JpegIFOffset,ifd1_JpegIFByteCount,ifd1_YCbCrCoefficients,ifd1_YCbCrSubSampling,ifd1_YCbCrPositioning,ifd1_ReferenceBlackWhite,ifds_NewSubfileType,ifds_SubfileType,ifds_TransferFunction,ifds_Artist,ifds_Predictor,ifds_TileWidth,ifds_TileLength,ifds_TileOffsets,ifds_TileByteCounts,ifds_SubIFDs,ifds_JPEGTables,ifds_CFARepeatPatternDim,ifds_CFAPattern1,ifds_BatteryLevel,ifds_ExposureTime,ifds_FNumber,ifds_IPTC,ifds_InterColorProfile,ifds_ExposureProgram,ifds_SpectralSensitivity,ifds_GPSInfo,ifds_ISOSpeedRatings,ifds_OECF,ifds_Interlace,ifds_TimeZoneOffset,ifds_SelfTimerMode,ifds_ExifVersion,ifds_DateTimeOriginal,ifds_DateTimeDigitized,ifds_ComponentsConfiguration,ifds_CompressedBitsPerPixel,ifds_ShutterSpeedValue,ifds_ApertureValue,ifds_BrightnessValue,ifds_ExposureBiasValue,ifds_MaxApertureValue,ifds_SubjectDistance,ifds_MeteringMode,ifds_LightSource,ifds_Flash,ifds_FocalLength,ifds_FlashEnergy,ifds_SpatialFrequencyResponse1,ifds_Noise,ifds_ImageNumber,ifds_SecurityClassification,ifds_ImageHistory,ifds_SubjectLocation1,ifds_ExposureIndex1,ifds_TIFF,ifds_MakerNote,ifds_UserComment,ifds_SubSecTime,ifds_SubSecTimeOriginal,ifds_SubSecTimeDigitized,ifds_FlashPixVersion,ifds_ColorSpace,ifds_ExifImageWidth,ifds_ExifImageHeight,ifds_RelatedSoundFile,ifds_ExifInteroperabilityOffset,ifds_FlashEnergyUnsigned,ifds_SpatialFrequencyResponse2,ifds_FocalPlaneXResolution,ifds_FocalPlaneYResolution,ifds_FocalPlaneResolutionUnit,ifds_SubjectLocation2,ifds_ExposureIndex2,ifds_SensingMethod,ifds_FileSource,ifds_SceneType,ifds_CFAPattern2,ifds_CustomRendered,ifds_ExposureMode,ifds_WhiteBalance,ifds_DigitalZoomRatio,ifds_FocalLengthIn35mmFilm,ifds_SceneCaptureType,ifds_GainControl,ifds_Contrast,ifds_Saturation,ifds_Sharpness,ifds_DeviceSettingDescription,ifds_SubjectDistanceRange,ifds_ImageUniqueID,ifdi_InteroperabilityIndex,ifdi_InteroperabilityVersion,ifdi_RelatedImageFileFormat,ifdi_RelatedImageWidth,ifdi_RelatedImageLength,ifdg_GPSVersionID,ifdg_GPSLatitudeRef,ifdg_GPSLatitude,ifdg_GPSLongitudeRef,ifdg_GPSLongitude,ifdg_GPSAltitudeRef,ifdg_GPSAltitude,ifdg_GPSTimeStamp,ifdg_GPSSatellites,ifdg_GPSStatus,ifdg_GPSMeasureMode,ifdg_GPSDOP,ifdg_GPSSpeedRef,ifdg_GPSSpeed,ifdg_GPSTrackRef,ifdg_GPSTrack,ifdg_GPSImgDirectionRef,ifdg_GPSImgDirection,ifdg_GPSMapDatum,ifdg_GPSDestLatitudeRef,ifdg_GPSDestLatitude,ifdg_GPSDestLongitudeRef,ifdg_GPSDestLongitude,ifdg_GPSDestBearingRef,ifdg_GPSDestBearing,ifdg_GPSDestDistanceRef,ifdg_GPSDestDistance,ifdg_GPSProcessingMethod,ifdg_GPSAreaInformation,ifdg_GPSDateStamp,ifdg_GPSDifferential,whitelist
10001047006,1,1,1,4000,2667,94.975,0,0,8,1:2:3:3:5:4:6:7,0:2:10768:69:69:420:19:3064705,4:0:2:5:3:1,0:20:248:454:10032:30,1,0,0,0,0,111111101000010010000000000,0000000000000000000,0000000000000011001001000011111000110111100000000010000111101000000001101110010111000,10000,0000000000000000000000000000000,,7,826,"1 = Row 0: top, Col 0: left",72/1,72/1,Inch,1,"2012:01:29 19:18:51",,,,,Co-sited,,,"@ 0x0100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10/400 s",F2.4,,,"Normal program",,,200,,,,,02.30,"2012:01:29 19:18:51","2012:01:29 19:18:51","[Y Cb Cr .]",4/1,,,,"-0.70 eV",40/16,,Pattern,"other light source","Flash did not fire","4 mm",,,,,,,,,,"@ 0x02C6",,,,,01.00,sRGB,"0x[00000FA0] / 4000","0x[00000BB8] / 3000",,"@ 0x29F6",,,,,,,,,DSC,"A directly photographed image",,"Normal process","Manual exposure","Manual white balance",,,Standard,,0,0,0,,,,R98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
10001083203,1,1,1,3776,2520,94.975,0,0,8,1:2:3:3:5:4:6:7,0:2:10938:69:69:420:19:2512709,4:0:2:5:3:1,0:20:706:514:9684:30,3,0,1,0,0,011111111100010010000000000,0000000000000000000,0000000000000011001001000011111000110111100000000010000111101000000011101111111111000,10000,0000000000000000000000000000000,,4,46,"1 = Row 0: top, Col 0: left",180/1,180/1,Inch,5,"2013:01:25 18:16:01",,,,,Co-sited,,,"@ 0x02CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10/300 s",F2.0,,,"Normal program",,,400,,,,,02.30,"2013:01:25 18:16:01","2013:01:25 18:16:01","[Y Cb Cr .]",4/1,,,,"0.00 eV",20/10,,Pattern,unknown,"Flash did not fire","5 mm",,,,,,,,,,"@ 0x04CC",,,,,01.00,sRGB,"0x[00000EC0] / 3776","0x[000009D8] / 2520",,"@ 0x2AA0",,,,,,,,"One-chip color area sensor",DSC,"A directly photographed image",,"Normal process","Auto exposure","Auto white balance",0/10,24,Standard,2,0,0,0,,,,R98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
10001088663,1,16,2,3776,2520,96.36,1,1,9,1:2:12:3:4:5:9:6:7,0:2:32158:98:134:19:420:6:3151224,4:0:2:5:3:1,0:20:706:514:9684:30,3,1,1,0,0,011111111100010010000000000,0001000001101110010,0000000000000011001001000011111000110111100000000010000111101000000011101111111111000,11000,0000000000000000000000000000000,,4,46,"1 = Row 0: top, Col 0: left",180/1,180/1,Inch,5,"2012:10:23 20:41:50",,,,,Co-sited,,,"@ 0x02CA",,,,,,,,,,,,,,JPEG,,,,,,180/1,180/1,,Inch,"@ +0x2DF4 = @ 0x2E00","0x[00001E11] / 7697",,,Co-sited,,,,,,,,,,,,,,,,"10/800 s",F2.0,,,Manual,,,800,,,,,02.30,"2012:10:23 20:41:50","2012:10:23 20:41:50","[Y Cb Cr .]",4/1,,,,"0.00 eV",20/10,,Pattern,unknown,"Flash did not fire","5 mm",,,,,,,,,,"@ 0x04CC",,,,,01.00,sRGB,"0x[00000EC0] / 3776","0x[000009D8] / 2520",,"@ 0x2AA0",,,,,,,,"One-chip color area sensor",DSC,"A directly photographed image",,"Normal process","Auto exposure","Auto white balance",0/10,24,Standard,2,0,0,0,,,,R98,01.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
10001090483,1,8,2,3776,2520,97.795,1,1,9,1:2:12:3:4:5:9:6:7,0:2:32158:98:134:19:420:6:3328160,4:0:2:5:3:1,0:20:706:514:9684:30,3,1,1,0,0,011111111100010010000000000,0001000001101110010,0000000000000011001001000011111000110111100000000010000111101000000011101111111111000,11000,0000000000000000000000000000000,,4,46,"1 = Row 0: top, Col 0: left",180/1,180/1,Inch,5,"2012:10:23 20:28:54",,,,,Co-sited,,,"@ 0x02CA",,,,,,,,,,,,,,JPEG,,,,,,180/1,180/1,,Inch,"@ +0x2DF4 = @ 0x2E00","0x[0000178F] / 6031",,,Co-sited,,,,,,,,,,,,,,,,"10/800 s",F2.0,,,Manual,,,800,,,,,02.30,"2012:10:23 20:28:54","2012:10:23 20:28:54","[Y Cb Cr .]",4/1,,,,"0.00 eV",20/10,,Pattern,unknown,"Flash did not fire","5 mm",,,,,,,,,,"@ 0x04CC",,,,,01.00,sRGB,"0x[00000EC0] / 3776","0x[000009D8] / 2520",,"@ 0x2AA0",,,,,,,,"One-chip color area sensor",DSC,"A directly photographed image",,"Normal process","Auto exposure","Auto white balance",0/10,24,Standard,2,0,0,0,,,,R98,01.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
10001094383,1,7,2,3776,2520,97.78,1,1,9,1:2:12:3:4:5:9:6:7,0:2:32158:98:134:19:420:6:3360681,4:0:2:5:3:1,0:20:706:514:9684:30,3,1,1,0,0,011111111100010010000000000,0001000001101110010,0000000000000011001001000011111000110111100000000010000111101000000011101111111111000,11000,0000000000000000000000000000000,,4,46,"1 = Row 0: top, Col 0: left",180/1,180/1,Inch,5,"2012:10:23 20:28:27",,,,,Co-sited,,,"@ 0x02CA",,,,,,,,,,,,,,JPEG,,,,,,180/1,180/1,,Inch,"@ +0x2DF4 = @ 0x2E00","0x[00001B1C] / 6940",,,Co-sited,,,,,,,,,,,,,,,,"10/800 s",F2.0,,,"Aperture priority",,,800,,,,,02.30,"2012:10:23 20:28:27","2012:10:23 20:28:27","[Y Cb Cr .]",4/1,,,,"0.00 eV",20/10,,Pattern,unknown,"Flash did not fire","5 mm",,,,,,,,,,"@ 0x04CC",,,,,01.00,sRGB,"0x[00000EC0] / 3776","0x[000009D8] / 2520",,"@ 0x2AA0",,,,,,,,"One-chip color area sensor",DSC,"A directly photographed image",,"Normal process","Auto exposure","Auto white balance",0/10,24,Standard,2,0,0,0,,,,R98,01.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
10001102583,1,1,1,4000,2667,94.975,0,0,8,1:2:3:3:5:4:6:7,0:2:10768:69:69:420:19:2691974,4:0:2:5:3:1,0:20:248:454:10032:30,1,0,0,0,0,111111101000010010000000000,0000000000000000000,0000000000000011001001000011111000110111100000000010000111101000000001101110010111000,10000,0000000000000000000000000000000,,7,826,"1 = Row 0: top, Col 0: left",72/1,72/1,Inch,1,"2012:02:16 21:32:20",,,,,Co-sited,,,"@ 0x0100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10/300 s",F2.4,,,"Normal program",,,320,,,,,02.30,"2012:02:16 21:32:20","2012:02:16 21:32:20","[Y Cb Cr .]",4/1,,,,"0.00 eV",40/16,,Pattern,unknown,"Flash did not fire","4 mm",,,,,,,,,,"@ 0x02C6",,,,,01.00,sRGB,"0x[00000FA0] / 4000","0x[00000BB8] / 3000",,"@ 0x29F6",,,,,,,,,DSC,"A directly photographed image",,"Normal process","Auto exposure","Auto white balance",,,Standard,,0,0,0,,,,R98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
10001104793,1,1,1,4000,2667,94.975,0,0,8,1:2:3:3:5:4:6:7,0:2:10768:69:69:420:19:2999237,4:0:2:5:3:1,0:20:248:454:10032:30,1,0,0,0,0,111111101000010010000000000,0000000000000000000,0000000000000011001001000011111000110111100000000010000111101000000001101110010111000,10000,0000000000000000000000000000000,,7,826,"1 = Row 0: top, Col 0: left",72/1,72/1,Inch,1,"2012:02:16 21:31:38",,,,,Co-sited,,,"@ 0x0100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10/1000 s",F2.4,,,"Normal program",,,800,,,,,02.30,"2012:02:16 21:31:38","2012:02:16 21:31:38","[Y Cb Cr .]",4/1,,,,"0.00 eV",40/16,,Pattern,unknown,"Flash did not fire","4 mm",,,,,,,,,,"@ 0x02C6",,,,,01.00,sRGB,"0x[00000FA0] / 4000","0x[00000BB8] / 3000",,"@ 0x29F6",,,,,,,,,DSC,"A directly photographed image",,"Normal process","Auto exposure","Auto white balance",,,Standard,,0,0,0,,,,R98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
10001106773,1,1,1,4000,2667,94.975,0,0,8,1:2:3:3:5:4:6:7,0:2:10768:69:69:420:19:2676972,4:0:2:5:3:1,0:20:248:454:10032:30,1,0,0,0,0,111111101000010010000000000,0000000000000000000,0000000000000011001001000011111000110111100000000010000111101000000001101110010111000,10000,0000000000000000000000000000000,,7,826,"1 = Row 0: top, Col 0: left",72/1,72/1,Inch,1,"2012:02:16 21:31:04",,,,,Co-sited,,,"@ 0x0100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10/600 s",F2.4,,,"Normal program",,,800,,,,,02.30,"2012:02:16 21:31:04","2012:02:16 21:31:04","[Y Cb Cr .]",4/1,,,,"0.00 eV",40/16,,Pattern,unknown,"Flash did not fire","4 mm",,,,,,,,,,"@ 0x02C6",,,,,01.00,sRGB,"0x[00000FA0] / 4000","0x[00000BB8] / 3000",,"@ 0x29F6",,,,,,,,,DSC,"A directly photographed image",,"Normal process","Auto exposure","Auto white balance",,,Standard,,0,0,0,,,,R98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
10001108623,1,1,1,4000,2667,94.975,0,0,8,1:2:3:3:5:4:6:7,0:2:10768:69:69:420:19:2758430,4:0:2:5:3:1,0:20:248:454:10032:30,1,0,0,0,0,111111101000010010000000000,0000000000000000000,0000000000000011001001000011111000110111100000000010000111101000000001101110010111000,10000,0000000000000000000000000000000,,7,826,"1 = Row 0: top, Col 0: left",72/1,72/1,Inch,1,"2012:02:09 13:22:26",,,,,Co-sited,,,"@ 0x0100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10/1000 s",F2.4,,,"Normal program",,,800,,,,,02.30,"2012:02:09 13:22:26","2012:02:09 13:22:26","[Y Cb Cr .]",4/1,,,,"-0.30 eV",40/16,,Pattern,unknown,"Flash did not fire","4 mm",,,,,,,,,,"@ 0x02C6",,,,,01.00,sRGB,"0x[00000FA0] / 4000","0x[00000BB8] / 3000",,"@ 0x29F6",,,,,,,,,DSC,"A directly photographed image",,"Normal process","Manual exposure","Auto white balance",,,Standard,,0,0,0,,,,R98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
10001110383,1,1,1,4000,2667,94.975,0,0,8,1:2:3:3:5:4:6:7,0:2:10768:69:69:420:19:2636660,4:0:2:5:3:1,0:20:248:454:10032:30,1,0,0,0,0,111111101000010010000000000,0000000000000000000,0000000000000011001001000011111000110111100000000010000111101000000001101110010111000,10000,0000000000000000000000000000000,,7,826,"1 = Row 0: top, Col 0: left",72/1,72/1,Inch,1,"2012:02:09 13:12:41",,,,,Co-sited,,,"@ 0x0100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10/300 s",F2.4,,,"Normal program",,,250,,,,,02.30,"2012:02:09 13:12:41","2012:02:09 13:12:41","[Y Cb Cr .]",4/1,,,,"0.00 eV",40/16,,Pattern,unknown,"Flash did not fire","4 mm",,,,,,,,,,"@ 0x02C6",,,,,01.00,sRGB,"0x[00000FA0] / 4000","0x[00000BB8] / 3000",,"@ 0x29F6",,,,,,,,,DSC,"A directly photographed image",,"Normal process","Auto exposure","Auto white balance",,,Standard,,0,0,0,,,,R98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
10001115953,1,1,1,4000,2667,94.975,0,0,8,1:2:3:3:5:4:6:7,0:2:10768:69:69:420:19:3390349,4:0:2:5:3:1,0:20:248:454:10032:30,1,0,0,0,0,111111101000010010000000000,0000000000000000000,0000000000000011001001000011111000110111100000000010000111101000000001101110010111000,10000,0000000000000000000000000000000,,7,826,"1 = Row 0: top, Col 0: left",72/1,72/1,Inch,1,"2012:01:29 19:27:13",,,,,Co-sited,,,"@ 0x0100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10/200 s",F2.4,,,"Normal program",,,200,,,,,02.30,"2012:01:29 19:27:13","2012:01:29 19:27:13","[Y Cb Cr .]",4/1,,,,"-0.70 eV",40/16,,Pattern,"other light source","Flash did not fire","4 mm",,,,,,,,,,"@ 0x02C6",,,,,01.00,sRGB,"0x[00000FA0] / 4000","0x[00000BB8] / 3000",,"@ 0x29F6",,,,,,,,,DSC,"A directly photographed image",,"Normal process","Manual exposure","Manual white balance",,,Standard,,0,0,0,,,,R98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
10001123465,1,1,1,3776,2520,94.975,0,0,8,1:2:3:3:5:4:6:7,0:2:10938:69:69:420:19:3203734,4:0:2:5:3:1,0:20:706:514:9684:30,3,0,1,0,0,011111111100010010000000000,0000000000000000000,0000000000000011001001000011111000110111100000000010000111101000000011101111111111000,10000,0000000000000000000000000000000,,4,46,"1 = Row 0: top, Col 0: left",180/1,180/1,Inch,5,"2013:02:03 21:12:28",,,,,Co-sited,,,"@ 0x02CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10/1000 s",F2.8,,,"Aperture priority",,,800,,,,,02.30,"2013:02:03 21:12:28","2013:02:03 21:12:28","[Y Cb Cr .]",4/1,,,,"0.00 eV",20/10,,Pattern,unknown,"Flash did not fire","5 mm",,,,,,,,,,"@ 0x04CC",,,,,01.00,sRGB,"0x[00000EC0] / 3776","0x[000009D8] / 2520",,"@ 0x2AA0",,,,,,,,"One-chip color area sensor",DSC,"A directly photographed image",,"Normal process","Auto exposure","Auto white balance",0/10,24,Standard,2,0,0,0,,,,R98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
10001124175,1,1,1,3776,2520,94.975,0,0,8,1:2:3:3:5:4:6:7,0:2:10938:69:69:420:19:2988955,4:0:2:5:3:1,0:20:706:514:9684:30,3,0,1,0,0,011111111100010010000000000,0000000000000000000,0000000000000011001001000011111000110111100000000010000111101000000011101111111111000,10000,0000000000000000000000000000000,,4,46,"1 = Row 0: top, Col 0: left",180/1,180/1,Inch,5,"2013:02:03 20:51:55",,,,,Co-sited,,,"@ 0x02CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10/500 s",F2.8,,,"Aperture priority",,,800,,,,,02.30,"2013:02:03 20:51:55","2013:02:03 20:51:55","[Y Cb Cr .]",4/1,,,,"0.00 eV",20/10,,Pattern,unknown,"Flash did not fire","5 mm",,,,,,,,,,"@ 0x04CC",,,,,01.00,sRGB,"0x[00000EC0] / 3776","0x[000009D8] / 2520",,"@ 0x2AA0",,,,,,,,"One-chip color area sensor",DSC,"A directly photographed image",,"Normal process","Auto exposure","Auto white balance",0/10,24,Standard,2,0,0,0,,,,R98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
10001124684,1,1,1,3776,2520,94.975,0,0,8,1:2:3:3:5:4:6:7,0:2:10938:69:69:420:19:3675838,4:0:2:5:3:1,0:20:706:514:9684:30,3,0,1,0,0,011111111100010010000000000,0000000000000000000,0000000000000011001001000011111000110111100000000010000111101000000011101111111111000,10000,0000000000000000000000000000000,,4,46,"1 = Row 0: top, Col 0: left",180/1,180/1,Inch,5,"2013:02:03 20:30:15",,,,,Co-sited,,,"@ 0x02CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10/400 s",F2.8,,,"Aperture priority",,,800,,,,,02.30,"2013:02:03 20:30:15","2013:02:03 20:30:15","[Y Cb Cr .]",4/1,,,,"0.00 eV",20/10,,Pattern,unknown,"Flash did not fire","5 mm",,,,,,,,,,"@ 0x04CC",,,,,01.00,sRGB,"0x[00000EC0] / 3776","0x[000009D8] / 2520",,"@ 0x2AA0",,,,,,,,"One-chip color area sensor",DSC,"A directly photographed image",,"Normal process","Auto exposure","Auto white balance",0/10,24,Standard,2,0,0,0,,,,R98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
10001125785,1,1,1,3776,2520,94.975,0,0,8,1:2:3:3:5:4:6:7,0:2:10938:69:69:420:19:3179324,4:0:2:5:3:1,0:20:706:514:9684:30,3,0,1,0,0,011111111100010010000000000,0000000000000000000,0000000000000011001001000011111000110111100000000010000111101000000011101111111111000,10000,0000000000000000000000000000000,,4,46,"1 = Row 0: top, Col 0: left",180/1,180/1,Inch,5,"2013:02:03 20:49:25",,,,,Co-sited,,,"@ 0x02CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10/400 s",F2.8,,,"Aperture priority",,,800,,,,,02.30,"2013:02:03 20:49:25","2013:02:03 20:49:25","[Y Cb Cr .]",4/1,,,,"0.00 eV",20/10,,Pattern,unknown,"Flash did not fire","5 mm",,,,,,,,,,"@ 0x04CC",,,,,01.00,sRGB,"0x[00000EC0] / 3776","0x[000009D8] / 2520",,"@ 0x2AA0",,,,,,,,"One-chip color area sensor",DSC,"A directly photographed image",,"Normal process","Auto exposure","Auto white balance",0/10,24,Standard,2,0,0,0,,,,R98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
10001127995,1,1,1,3776,2520,94.975,0,0,8,1:2:3:3:5:4:6:7,0:2:10938:69:69:420:19:2997368,4:0:2:5:3:1,0:20:706:514:9684:30,3,0,1,0,0,011111111100010010000000000,0000000000000000000,0000000000000011001001000011111000110111100000000010000111101000000011101111111111000,10000,0000000000000000000000000000000,,4,46,"1 = Row 0: top, Col 0: left",180/1,180/1,Inch,5,"2013:02:03 20:21:05",,,,,Co-sited,,,"@ 0x02CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10/250 s",F2.8,,,"Aperture priority",,,800,,,,,02.30,"2013:02:03 20:21:05","2013:02:03 20:21:05","[Y Cb Cr .]",4/1,,,,"0.00 eV",20/10,,Pattern,unknown,"Flash did not fire","5 mm",,,,,,,,,,"@ 0x04CC",,,,,01.00,sRGB,"0x[00000EC0] / 3776","0x[000009D8] / 2520",,"@ 0x2AA0",,,,,,,,"One-chip color area sensor",DSC,"A directly photographed image",,"Normal process","Auto exposure","Auto white balance",0/10,24,Standard,2,0,0,0,,,,R98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
10001128715,1,1,1,3776,2520,94.975,0,0,8,1:2:3:3:5:4:6:7,0:2:10938:69:69:420:19:3191819,4:0:2:5:3:1,0:20:706:514:9684:30,3,0,1,0,0,011111111100010010000000000,0000000000000000000,0000000000000011001001000011111000110111100000000010000111101000000011101111111111000,10000,0000000000000000000000000000000,,4,46,"1 = Row 0: top, Col 0: left",180/1,180/1,Inch,5,"2013:02:03 20:06:49",,,,,Co-sited,,,"@ 0x02CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10/500 s",F2.8,,,"Aperture priority",,,800,,,,,02.30,"2013:02:03 20:06:49","2013:02:03 20:06:49","[Y Cb Cr .]",4/1,,,,"0.00 eV",20/10,,Pattern,unknown,"Flash did not fire","5 mm",,,,,,,,,,"@ 0x04CC",,,,,01.00,sRGB,"0x[00000EC0] / 3776","0x[000009D8] / 2520",,"@ 0x2AA0",,,,,,,,"One-chip color area sensor",DSC,"A directly photographed image",,"Normal process","Auto exposure","Auto white balance",0/10,24,Standard,2,0,0,0,,,,R98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
10001132345,1,1,1,3776,2520,94.975,0,0,8,1:2:3:3:5:4:6:7,0:2:670:69:69:420:19:4192673,5:0:2,0:20:178,0,0,0,0,0,011111111000000010000000000,0000000000000000000,0000000000000011001001000011111000110111100000000000000111100000000011001111111111000,00000,0000000000000000000000000000000,,4,46,"1 = Row 0: top, Col 0: left",180/1,180/1,Inch,5,"2013:02:03 19:59:37",,,,,,,,"@ 0x00BA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1/20 s",F2.8,,,"Aperture priority",,,800,,,,,02.30,"2013:02:03 19:59:37","2013:02:03 19:59:37","[Y Cb Cr .]",4/1,,,,"0.00 eV",2/1,,Pattern,unknown,"Flash did not fire","5 mm",,,,,,,,,,,,,,,01.00,sRGB,"0x[00000EC0] / 3776","0x[000009D8] / 2520",,,,,,,,,,"One-chip color area sensor",DSC,,,"Normal process","Auto exposure","Auto white balance",0/1,24,Standard,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
10001133564,1,348,2,3776,2520,96.025,1,1,9,1:2:12:3:4:5:9:6:7,0:2:32158:98:134:19:420:6:3266850,4:0:2:5:3:1,0:20:706:514:9684:30,3,1,1,0,0,011111111100010010000000000,0001000001101110010,0000000000000011001001000011111000110111100000000010000111101000000011101111111111000,11000,0000000000000000000000000000000,,4,46,"1 = Row 0: top, Col 0: left",180/1,180/1,Inch,5,"2013:02:03 19:46:28",,,,,Co-sited,,,"@ 0x02CA",,,,,,,,,,,,,,JPEG,,,,,,180/1,180/1,,Inch,"@ +0x2DF4 = @ 0x2E00","0x[0000206A] / 8298",,,Co-sited,,,,,,,,,,,,,,,,"10/500 s",F2.8,,,"Aperture priority",,,800,,,,,02.30,"2013:02:03 19:46:28","2013:02:03 19:46:28","[Y Cb Cr .]",4/1,,,,"0.00 eV",20/10,,Pattern,unknown,"Flash did not fire","5 mm",,,,,,,,,,"@ 0x04CC",,,,,01.00,sRGB,"0x[00000EC0] / 3776","0x[000009D8] / 2520",,"@ 0x2AA0",,,,,,,,"One-chip color area sensor",DSC,"A directly photographed image",,"Normal process","Auto exposure","Auto white balance",0/10,24,Standard,2,0,0,0,,,,R98,01.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
10001137715,1,13,2,3776,2520,97.33,1,1,9,1:2:12:3:4:5:9:6:7,0:2:32158:98:134:19:420:6:3390713,4:0:2:5:3:1,0:20:706:514:9684:30,3,1,1,0,0,011111111100010010000000000,0001000001101110010,0000000000000011001001000011111000110111100000000010000111101000000011101111111111000,11000,0000000000000000000000000000000,,4,46,"1 = Row 0: top, Col 0: left",180/1,180/1,Inch,5,"2013:02:03 19:33:12",,,,,Co-sited,,,"@ 0x02CA",,,,,,,,,,,,,,JPEG,,,,,,180/1,180/1,,Inch,"@ +0x2DF4 = @ 0x2E00","0x[00001AE2] / 6882",,,Co-sited,,,,,,,,,,,,,,,,"10/300 s",F2.8,,,"Aperture priority",,,800,,,,,02.30,"2013:02:03 19:33:12","2013:02:03 19:33:12","[Y Cb Cr .]",4/1,,,,"0.00 eV",20/10,,Pattern,unknown,"Flash did not fire","5 mm",,,,,,,,,,"@ 0x04CC",,,,,01.00,sRGB,"0x[00000EC0] / 3776","0x[000009D8] / 2520",,"@ 0x2AA0",,,,,,,,"One-chip color area sensor",DSC,"A directly photographed image",,"Normal process","Auto exposure","Auto white balance",0/10,24,Standard,2,0,0,0,,,,R98,01.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
10001138755,1,1,1,3776,2520,94.975,0,0,8,1:2:3:3:5:4:6:7,0:2:10938:69:69:420:19:3099363,4:0:2:5:3:1,0:20:706:514:9684:30,3,0,1,0,0,011111111100010010000000000,0000000000000000000,0000000000000011001001000011111000110111100000000010000111101000000011101111111111000,10000,0000000000000000000000000000000,,4,46,"1 = Row 0: top, Col 0: left",180/1,180/1,Inch,5,"2013:02:03 19:33:00",,,,,Co-sited,,,"@ 0x02CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10/600 s",F2.8,,,"Aperture priority",,,800,,,,,02.30,"2013:02:03 19:33:00","2013:02:03 19:33:00","[Y Cb Cr .]",4/1,,,,"0.00 eV",20/10,,Pattern,unknown,"Flash did not fire","5 mm",,,,,,,,,,"@ 0x04CC",,,,,01.00,sRGB,"0x[00000EC0] / 3776","0x[000009D8] / 2520",,"@ 0x2AA0",,,,,,,,"One-chip color area sensor",DSC,"A directly photographed image",,"Normal process","Auto exposure","Auto white balance",0/10,24,Standard,2,0,0,0,,,,R98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
